"Row ID"|"Order ID"|"Order Date"|"Order Priority"|"Order Quantity"|"Sales"|"Discount"|"Ship Mode"|"Profit"|"Unit Price"|"Shipping Cost"|"Customer Name"|"Customer Age"|"City"|"Zip Code"|"State"|"Region"|"Customer Segment"|"Product Category"|"Product Sub-Category"|"Product Name"|"Product Container"|"Product Base Margin"|"Ship Date"
"2355"|"16993"|"2014-11-16"|"Medium"|"8"|"1383.919"|"0.05"|"Regular Air"|"-433.49"|"205.99"|"2.5"|"Erin Mull"|"59.0"|"Auburn"|"36830"|"Alabama"|"South"|"Small Business"|"Technology"|"Telephones and Communication"|"V70"|"Small Box"|"0.59"|"11/16/14"
"5837"|"41413"|"2014-11-16"|"Low"|"17"|"10134.55"|"0.08"|"Regular Air"|"-597.21"|"599.99"|"24.49"|"Art Miller"|"59.0"|"Longmont"|"80501"|"Colorado"|"West"|"Corporate"|"Technology"|"Copiers and Fax"|"Hewlett Packard LaserJet 3310 Copier"|"Large Box"|"0.37"|"11/23/14"
"5838"|"41413"|"2014-11-16"|"Low"|"46"|"1765.64"|"0.08"|"Regular Air"|"108.65"|"40.97"|"14.45"|"Art Miller"|"59.0"|"Longmont"|"80501"|"Colorado"|"West"|"Corporate"|"Furniture"|"Office Furnishings"|"Dana Halogen Swing-Arm Architect Lamp"|"Large Box"|"0.57"|"11/18/14"
"5839"|"41413"|"2014-11-16"|"Low"|"23"|"156.5"|"0.01"|"Regular Air"|"-49.6"|"6.48"|"6.0"|"Art Miller"|"59.0"|"Longmont"|"80501"|"Colorado"|"West"|"Corporate"|"Office Supplies"|"Paper"|"Xerox 2"|"Small Box"|"0.37"|"11/20/14"
"7989"|"57121"|"2014-11-16"|"Not Specified"|"42"|"199.24"|"0.07"|"Regular Air"|"-84.26"|"4.98"|"4.72"|"Grace Kelly"|"59.0"|"American Fork"|"84003"|"Utah"|"West"|"Consumer"|"Office Supplies"|"Paper"|"Xerox 1949"|"Small Box"|"0.36"|"11/18/14"
"7990"|"57121"|"2014-11-16"|"Not Specified"|"3"|"504.6705"|"0.01"|"Regular Air"|"-800.89"|"195.99"|"4.2"|"Grace Kelly"|"59.0"|"American Fork"|"84003"|"Utah"|"West"|"Consumer"|"Technology"|"Telephones and Communication"|"T65"|"Small Box"|"0.56"|"11/18/14"
"2136"|"15264"|"2014-11-17"|"Medium"|"3"|"3581.52"|"0.07"|"Regular Air"|"-408.22"|"1270.99"|"19.99"|"Ben Wallace"|"59.0"|"Watertown"|"13601"|"New York"|"East"|"Home Office"|"Office Supplies"|"Binders and Binder Accessories"|"Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind"|"Small Box"|"0.35"|"11/19/14"
"2137"|"15264"|"2014-11-17"|"Medium"|"13"|"90.15"|"0.07"|"Regular Air"|"33.05"|"7.31"|"0.49"|"Ben Wallace"|"59.0"|"Watertown"|"13601"|"New York"|"East"|"Home Office"|"Office Supplies"|"Labels"|"Self-Adhesive Address Labels for Typewriters by Universal"|"Small Box"|"0.38"|"11/17/14"
"6214"|"44003"|"2014-11-17"|"Low"|"38"|"202.42"|"0.09"|"Regular Air"|"0.86"|"5.34"|"2.99"|"Maris LaWare"|"59.0"|"Pasadena"|"91104"|"California"|"West"|"Home Office"|"Office Supplies"|"Binders and Binder Accessories"|"Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders"|"Small Box"|"0.38"|"11/21/14"
"6598"|"46951"|"2014-11-17"|"Critical"|"26"|"2379.3285"|"0.09"|"Regular Air"|"284.59"|"115.99"|"5.92"|"Katherine Ducich"|"59.0"|"Palm Beach Gardens"|"33403"|"Florida"|"South"|"Corporate"|"Technology"|"Telephones and Communication"|""|"Small Box"|"0.58"|"11/18/14"
"2901"|"20960"|"2014-11-18"|"Low"|"19"|"195.96"|"0.1"|"Regular Air"|"-104.82"|"10.97"|"6.5"|"Giulietta Weimer"|"59.0"|"Ann Arbor"|"48104"|"Michigan"|"Central"|"Corporate"|"Technology"|"Computer Peripherals"|"Micro Innovations 104 Keyboard"|"Small Box"|"0.64"|"11/23/14"
"3044"|"21859"|"2014-11-18"|"High"|"42"|"401.37"|"0.07"|"Regular Air"|"13.31"|"9.74"|"5.71"|"Kalyca Meade"|"59.0"|"Monroeville"|"15146"|"Pennsylvania"|"East"|"Corporate"|"Furniture"|"Office Furnishings"|"Staples 10\" Round Wall Clock"|"Small Box"|"0.41"|"11/19/14"
"4139"|"29383"|"2014-11-18"|"Medium"|"20"|"157.13"|"0.07"|"Regular Air"|"-46.89"|"8.32"|"2.38"|"Jas O'Carroll"|"59.0"|"Willoughby"|"44094"|"Ohio"|"East"|"Corporate"|"Technology"|"Computer Peripherals"|"Imation 3.5 IBM Formatted Diskettes, 10/Box"|"Small Pack"|"0.74"|"11/20/14"
"4140"|"29383"|"2014-11-18"|"Medium"|"28"|"195.11"|"0.04"|"Regular Air"|"-129.42"|"6.48"|"8.73"|"Jas O'Carroll"|"59.0"|"Willoughby"|"44094"|"Ohio"|"East"|"Corporate"|"Office Supplies"|"Paper"|"Xerox 227"|"Small Box"|"0.37"|"11/19/14"
"4141"|"29383"|"2014-11-18"|"Medium"|"29"|"2738.785"|"0.07"|"Regular Air"|"556.83"|"115.99"|"2.5"|"Jas O'Carroll"|"59.0"|"Willoughby"|"44094"|"Ohio"|"East"|"Corporate"|"Technology"|"Telephones and Communication"|"DPC 650 Piper"|"Small Box"|"0.58"|"11/20/14"
"4142"|"29383"|"2014-11-18"|"Medium"|"30"|"217.42"|"0.09"|"Regular Air"|"16.97"|"7.59"|"4.0"|"Jas O'Carroll"|"59.0"|"Youngstown"|"44511"|"Ohio"|"East"|"Corporate"|"Furniture"|"Office Furnishings"|"Master Giant Foot Doorstop, Safety Yellow"|"Wrap Bag"|"0.42"|"11/19/14"
"4591"|"32647"|"2014-11-18"|"High"|"32"|"671.75"|"0.07"|"Regular Air"|"-56.83"|"20.97"|"4.0"|"Rick Bensley"|"59.0"|"Plant City"|"33566"|"Florida"|"South"|"Consumer"|"Technology"|"Computer Peripherals"|"Microsoft Internet Keyboard"|"Small Box"|"0.77"|"11/20/14"
"4592"|"32647"|"2014-11-18"|"High"|"27"|"9541.04"|"0.06"|"Delivery Truck"|"348.84"|"348.21"|"84.84"|"Rick Bensley"|"59.0"|"Plant City"|"33566"|"Florida"|"South"|"Consumer"|"Furniture"|"Tables"|"Bretford CR4500 Series Slim Rectangular Table"|"Jumbo Box"|"0.66"|"11/20/14"
"5006"|"35687"|"2014-11-18"|"Not Specified"|"48"|"620.23"|"0.06"|"Express Air"|"115.24"|"12.64"|"4.98"|"Gary Hwang"|"59.0"|"Coconut Creek"|"33063"|"Florida"|"South"|"Home Office"|"Furniture"|"Office Furnishings"|"Nu-Dell Executive Frame"|"Small Pack"|"0.48"|"11/19/14"
"5135"|"36640"|"2014-11-18"|"Not Specified"|"18"|"416.39"|"0.06"|"Express Air"|"119.47"|"22.24"|"1.99"|"Benjamin Patterson"|"59.0"|"Kingman"|"86401"|"Arizona"|"West"|"Corporate"|"Technology"|"Computer Peripherals"|"Verbatim DVD-R, 3.95GB, SR, Mitsubishi Branded, Jewel"|"Small Pack"|"0.43"|"11/20/14"
"7172"|"51200"|"2014-11-18"|"Medium"|"29"|"1617.88"|"0.0"|"Regular Air"|"271.9"|"53.98"|"5.5"|"Tom Prescott"|"59.0"|"Eagle"|"83616"|"Idaho"|"West"|"Small Business"|"Technology"|"Computer Peripherals"|"Nu-Form 106-Key Ergonomic Keyboard w/ Touchpad"|"Small Box"|"0.62"|"11/21/14"
"8251"|"59009"|"2014-11-18"|"Critical"|"19"|"614.91"|"0.02"|"Express Air"|"-7.02"|"30.98"|"17.08"|"Sally Hughsby"|"59.0"|"Reynoldsburg"|"43068"|"Ohio"|"East"|"Consumer"|"Office Supplies"|"Paper"|"Xerox 197"|"Small Box"|"0.4"|"11/20/14"
"3552"|"25318"|"2014-11-19"|"Critical"|"22"|"440.92"|"0.05"|"Express Air"|"-65.18"|"19.98"|"10.49"|"Julia West"|"59.0"|"Galesburg"|"61401"|"Illinois"|"Central"|"Small Business"|"Furniture"|"Office Furnishings"|"12-1/2 Diameter Round Wall Clock"|"Small Box"|"0.49"|"11/21/14"
"3553"|"25318"|"2014-11-19"|"Critical"|"1"|"3.2"|"0.09"|"Regular Air"|"-3.16"|"1.88"|"1.49"|"Ken Dana"|"59.0"|"Bozeman"|"59715"|"Montana"|"West"|"Small Business"|"Office Supplies"|"Binders and Binder Accessories"|"Staples General Use 3-Ring Binders"|"Small Box"|"0.37"|"11/21/14"
"3656"|"26176"|"2014-11-19"|"High"|"14"|"94.32"|"0.06"|"Regular Air"|"-66.87"|"6.48"|"8.19"|"Gary McGarr"|"59.0"|"Carol City"|"33055"|"Florida"|"South"|"Home Office"|"Office Supplies"|"Paper"|"Xerox 217"|"Small Box"|"0.37"|"11/21/14"
"3657"|"26176"|"2014-11-19"|"High"|"30"|"554.4295"|"0.03"|"Regular Air"|"34.01"|"20.99"|"4.81"|"Gary McGarr"|"59.0"|"Carol City"|"33055"|"Florida"|"South"|"Home Office"|"Technology"|"Telephones and Communication"|"1726 Digital Answering Machine"|"Medium Box"|"0.58"|"11/20/14"
"3827"|"27298"|"2014-11-19"|"Low"|"40"|"7813.7"|"0.09"|"Regular Air"|"2154.33"|"199.99"|"24.49"|"Philisse Overcash"|"59.0"|"Jackson"|"49201"|"Michigan"|"Central"|"Small Business"|"Technology"|"Copiers and Fax"|"Canon PC-428 Personal Copier"|"Large Box"|"0.46"|"11/23/14"
"3828"|"27298"|"2014-11-19"|"Low"|"31"|"164.92"|"0.04"|"Regular Air"|"-54.36"|"4.98"|"4.86"|"Philisse Overcash"|"59.0"|"Jackson"|"49201"|"Michigan"|"Central"|"Small Business"|"Office Supplies"|"Paper"|"Xerox 190"|"Small Box"|"0.38"|"11/24/14"
"4506"|"32069"|"2014-11-19"|"Not Specified"|"8"|"1100.0"|"0.07"|"Delivery Truck"|"-240.31"|"145.45"|"17.85"|"Gene McClure"|"59.0"|"Camp Springs"|"20746"|"Maryland"|"East"|"Consumer"|"Technology"|"Office Machines"|"Panasonic KX-P1150 Dot Matrix Printer"|"Jumbo Drum"|"0.56"|"11/19/14"
"4507"|"32069"|"2014-11-19"|"Not Specified"|"17"|"114.94"|"0.09"|"Regular Air"|"-102.24"|"6.48"|"9.68"|"Gene McClure"|"59.0"|"Casselberry"|"32707"|"Florida"|"South"|"Consumer"|"Office Supplies"|"Paper"|"Xerox 1993"|"Small Box"|"0.36"|"11/21/14"
"5232"|"37252"|"2014-11-19"|"Low"|"21"|"1503.49"|"0.03"|"Regular Air"|"408.73"|"70.97"|"3.5"|"Steve Chapman"|"59.0"|"Conway"|"72032"|"Arkansas"|"South"|"Corporate"|"Office Supplies"|"Appliances"|"Tripp Lite Isotel 8 Ultra 8 Outlet Metal Surge"|"Small Box"|"0.59"|"11/21/14"
"5233"|"37252"|"2014-11-19"|"Low"|"1"|"10.62"|"0.02"|"Regular Air"|"-31.2"|"8.32"|"2.38"|"Steve Chapman"|"59.0"|"Conway"|"72032"|"Arkansas"|"South"|"Corporate"|"Technology"|"Computer Peripherals"|"Imation 3.5 IBM Formatted Diskettes, 10/Box"|"Small Pack"|"0.74"|"11/23/14"
"5234"|"37252"|"2014-11-19"|"Low"|"50"|"2337.03"|"0.1"|"Regular Air"|"-37.19"|"49.99"|"19.99"|"Steve Chapman"|"59.0"|"Conway"|"72032"|"Arkansas"|"South"|"Corporate"|"Technology"|"Computer Peripherals"|"US Robotics 56K V.92 Internal PCI Faxmodem"|"Small Box"|"0.45"|"11/21/14"
"5235"|"37252"|"2014-11-19"|"Low"|"34"|"29345.27"|"0.03"|"Delivery Truck"|"7497.55"|"880.98"|"44.55"|"Steve Chapman"|"59.0"|"Fayetteville"|"72701"|"Arkansas"|"South"|"Corporate"|"Furniture"|"Bookcases"|"Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish"|"Jumbo Box"|"0.62"|"11/24/14"
"6246"|"44256"|"2014-11-19"|"Low"|"39"|"301.36"|"0.09"|"Regular Air"|"48.45"|"8.01"|"2.87"|"Sally Knutson"|"59.0"|"Marshalltown"|"50158"|"Iowa"|"Central"|"Corporate"|"Office Supplies"|"Paper"|"TOPS Money Receipt Book, Consecutively Numbered in Red,"|"Wrap Bag"|"0.4"|"11/28/14"
"6247"|"44256"|"2014-11-19"|"Low"|"17"|"114.28"|"0.08"|"Regular Air"|"-38.72"|"6.48"|"5.84"|"Sally Knutson"|"59.0"|"Mason City"|"50401"|"Iowa"|"Central"|"Corporate"|"Office Supplies"|"Paper"|"Xerox 226"|"Small Box"|"0.37"|"11/24/14"
"6248"|"44256"|"2014-11-19"|"Low"|"49"|"1889.04"|"0.1"|"Express Air"|"182.15"|"40.97"|"8.99"|"Sally Knutson"|"59.0"|"Mason City"|"50401"|"Iowa"|"Central"|"Corporate"|"Office Supplies"|"Pens & Art Supplies"|"Sanford 52201 APSCO Electric Pencil Sharpener"|"Small Pack"|"0.59"|"11/26/14"
"6991"|"49952"|"2014-11-19"|"High"|"12"|"1323.67"|"0.04"|"Express Air"|"630.28"|"107.53"|"5.81"|"Beth Thompson"|"59.0"|"Bloomington"|"61701"|"Illinois"|"Central"|"Corporate"|"Furniture"|"Office Furnishings"|"Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39\" x 49\""|"Medium Box"|"0.65"|"11/20/14"
"7809"|"55873"|"2014-11-19"|"Low"|"48"|"15602.93"|"0.0"|"Delivery Truck"|"4875.89"|"306.14"|"26.53"|"Bart Watters"|"59.0"|"Roseville"|"55113"|"Minnesota"|"Central"|"Corporate"|"Technology"|"Office Machines"|"Okidata ML184 Turbo Dot Matrix Printers"|"Jumbo Drum"|"0.56"|"11/26/14"
"3660"|"26214"|"2014-11-20"|"Medium"|"19"|"305.68"|"0.1"|"Express Air"|"128.17"|"15.74"|"1.39"|"Beth Fritzler"|"59.0"|"Morristown"|"37814"|"Tennessee"|"South"|"Small Business"|"Office Supplies"|"Envelopes"|"#10-4 1/8\" x 9 1/2\" Premium Diagonal Seam Envelopes"|"Small Box"|"0.4"|"11/21/14"
"3661"|"26214"|"2014-11-20"|"Medium"|"41"|"1901.29"|"0.08"|"Regular Air"|"870.8"|"46.94"|"6.77"|"Beth Fritzler"|"59.0"|"Morristown"|"37814"|"Tennessee"|"South"|"Small Business"|"Furniture"|"Office Furnishings"|"Howard Miller 13\" Diameter Goldtone Round Wall Clock"|"Small Box"|"0.44"|"11/21/14"
"5975"|"42370"|"2014-11-21"|"High"|"33"|"125.27"|"0.07"|"Regular Air"|"-105.83"|"3.81"|"4.83"|"Catherine Glotzbach"|"59.0"|"Springfield"|"97477"|"Oregon"|"West"|"Home Office"|"Office Supplies"|"Binders and Binder Accessories"|"Acco Pressboard Covers with Storage Hooks, 14 7/8\" x 11\", Executive Red"|"Small Box"|"0.4"|"11/23/14"
"6703"|"47747"|"2014-11-21"|"High"|"40"|"102.15"|"0.03"|"Express Air"|"-138.51"|"2.08"|"5.33"|"Patrick Gardner"|"59.0"|"Montgomery"|"36116"|"Alabama"|"South"|"Consumer"|"Furniture"|"Office Furnishings"|"Eldon Wave Desk Accessories"|"Small Box"|"0.43"|"11/23/14"
"7896"|"56484"|"2014-11-21"|"Not Specified"|"6"|"176.58"|"0.1"|"Regular Air"|"28.34"|"30.56"|"2.99"|"Bobby Trafton"|"59.0"|"Santa Ana"|"92704"|"California"|"West"|"Small Business"|"Office Supplies"|"Binders and Binder Accessories"|"Surelock Post Binders"|"Small Box"|"0.35"|"11/22/14"
"7897"|"56484"|"2014-11-21"|"Not Specified"|"15"|"1121.84"|"0.0"|"Regular Air"|"-173.66"|"73.98"|"12.14"|"Bobby Trafton"|"59.0"|"Santa Ana"|"92704"|"California"|"West"|"Small Business"|"Technology"|"Computer Peripherals"|"Keytronic 105-Key Spanish Keyboard"|"Small Box"|"0.67"|"11/22/14"
"894"|"6433"|"2014-11-22"|"Medium"|"41"|"159.26"|"0.01"|"Regular Air"|"73.89"|"3.69"|"0.5"|"Matt Collister"|"59.0"|"Bethesda"|"20814"|"Maryland"|"East"|"Home Office"|"Office Supplies"|"Labels"|"Avery 487"|"Small Box"|"0.38"|"11/23/14"
"1432"|"10342"|"2014-11-22"|"Medium"|"45"|"5181.08"|"0.01"|"Delivery Truck"|"-1623.6"|"114.98"|"58.72"|"Michelle Ellison"|"59.0"|"Franklin"|"53132"|"Wisconsin"|"Central"|"Consumer"|"Furniture"|"Bookcases"|"Sauder Camden County Collection Libraries, Planked Cherry Finish"|"Jumbo Box"|"0.76"|"11/24/14"
"1433"|"10342"|"2014-11-22"|"Medium"|"38"|"10567.45"|"0.1"|"Regular Air"|"2925.37"|"299.99"|"11.64"|"Michelle Ellison"|"59.0"|"Franklin"|"53132"|"Wisconsin"|"Central"|"Consumer"|"Technology"|"Copiers and Fax"|"Brother DCP1000 Digital 3 in 1 Multifunction Machine"|"Large Box"|"0.5"|"11/23/14"
"1434"|"10342"|"2014-11-22"|"Medium"|"38"|"1679.04"|"0.01"|"Regular Air"|"324.47"|"40.97"|"14.45"|"Michelle Ellison"|"59.0"|"Franklin"|"53132"|"Wisconsin"|"Central"|"Consumer"|"Furniture"|"Office Furnishings"|"Dana Halogen Swing-Arm Architect Lamp"|"Large Box"|"0.57"|"11/24/14"
"1435"|"10342"|"2014-11-22"|"Medium"|"2"|"2055.97"|"0.05"|"Express Air"|"-2342.01"|"999.99"|"13.99"|"Michelle Ellison"|"59.0"|"Franklin"|"53132"|"Wisconsin"|"Central"|"Consumer"|"Technology"|"Office Machines"|"Polycom Soundstation EX Audio-Conferencing Telephone, Black"|"Medium Box"|"0.36"|"11/24/14"
"3774"|"26948"|"2014-11-22"|"High"|"21"|"203.55"|"0.03"|"Express Air"|"38.6"|"9.11"|"2.25"|"Matt Collister"|"59.0"|"Bowie"|"20715"|"Maryland"|"East"|"Home Office"|"Office Supplies"|"Pens & Art Supplies"|"Dixon Ticonderoga Core-Lock Colored Pencils"|"Wrap Bag"|"0.52"|"11/23/14"
"3775"|"26948"|"2014-11-22"|"High"|"38"|"273.89"|"0.05"|"Regular Air"|"-160.4"|"7.3"|"7.72"|"Matt Collister"|"59.0"|"College Park"|"30337"|"Georgia"|"South"|"Home Office"|"Office Supplies"|"Binders and Binder Accessories"|"Angle-D Binders with Locking Rings, Label Holders"|"Small Box"|"0.38"|"11/23/14"
"4905"|"34913"|"2014-11-22"|"Medium"|"15"|"107.63"|"0.0"|"Regular Air"|"-29.89"|"6.81"|"5.48"|"William Brown"|"59.0"|"Kennesaw"|"30144"|"Georgia"|"South"|"Home Office"|"Office Supplies"|"Binders and Binder Accessories"|"Avery Self-Adhesive Photo Pockets for Polaroid Photos"|"Small Box"|"0.37"|"11/24/14"
"5106"|"36359"|"2014-11-23"|"High"|"2"|"68.66"|"0.06"|"Regular Air"|"-29.6"|"30.98"|"5.76"|"Ken Heidel"|"59.0"|"Red Wing"|"55066"|"Minnesota"|"Central"|"Corporate"|"Office Supplies"|"Paper"|"IBM Multi-Purpose Copy Paper, 8 1/2 x 11\", Case"|"Small Box"|"0.4"|"11/24/14"
"1808"|"12930"|"2014-11-24"|"High"|"49"|"1147.64"|"0.06"|"Regular Air"|"261.87"|"22.98"|"4.5"|"Grant Thornton"|"59.0"|"Moreno Valley"|"92553"|"California"|"West"|"Corporate"|"Office Supplies"|"Appliances"|"Belkin F5C206VTEL 6 Outlet Surge"|"Small Box"|"0.55"|"11/25/14"
"5334"|"37893"|"2014-11-24"|"Not Specified"|"14"|"436.78"|"0.04"|"Regular Air"|"25.69"|"29.99"|"5.5"|"Bart Folk"|"59.0"|"Irvington"|"7111"|"New Jersey"|"East"|"Corporate"|"Technology"|"Computer Peripherals"|"Logitech Cordless Access Keyboard"|"Small Box"|"0.51"|"11/25/14"
"3107"|"22304"|"2014-11-25"|"Low"|"24"|"40.24"|"0.1"|"Regular Air"|"-3.73"|"1.76"|"0.7"|"Joseph Airdo"|"59.0"|"Deltona"|"32725"|"Florida"|"South"|"Consumer"|"Office Supplies"|"Pens & Art Supplies"|"Newell 310"|"Wrap Bag"|"0.56"|"11/29/14"
"4193"|"29795"|"2014-11-25"|"High"|"49"|"19325.2"|"0.05"|"Regular Air"|"8793.54"|"387.99"|"19.99"|"Grant Carroll"|"59.0"|"Danville"|"61832"|"Illinois"|"Central"|"Small Business"|"Office Supplies"|"Binders and Binder Accessories"|"Fellowes PB300 Plastic Comb Binding Machine"|"Small Box"|"0.38"|"11/26/14"
"4194"|"29795"|"2014-11-25"|"High"|"48"|"8380.22"|"0.0"|"Delivery Truck"|"813.83"|"160.98"|"35.02"|"Grant Carroll"|"59.0"|"Decatur"|"62521"|"Illinois"|"Central"|"Small Business"|"Furniture"|"Bookcases"|"Rush Hierlooms Collection Rich Wood Bookcases"|"Jumbo Box"|"0.72"|"11/26/14"
"7840"|"56039"|"2014-11-25"|"Low"|"23"|"156.66"|"0.07"|"Regular Air"|"-33.15"|"6.68"|"5.2"|"Erica Smith"|"59.0"|"Sulphur Springs"|"75482"|"Texas"|"Central"|"Small Business"|"Office Supplies"|"Paper"|"Xerox 1977"|"Small Box"|"0.37"|"11/30/14"
"533"|"3622"|"2014-11-26"|"Low"|"16"|"76.6"|"0.01"|"Regular Air"|"-48.51"|"4.24"|"5.41"|"Steven Ward"|"59.0"|"North Port"|"34287"|"Florida"|"South"|"Consumer"|"Office Supplies"|"Binders and Binder Accessories"|"Storex DuraTech Recycled Plastic Frosted Binders"|"Small Box"|"0.35"|"2012-01-14 00:00:00"
"2881"|"20804"|"2014-11-26"|"Low"|"13"|"4393.75"|"0.08"|"Delivery Truck"|"215.31"|"442.14"|"14.7"|"Sean Miller"|"59.0"|"Oshkosh"|"54901"|"Wisconsin"|"Central"|"Small Business"|"Technology"|"Office Machines"|"Okidata ML390 Turbo Dot Matrix Printers"|"Jumbo Drum"|"0.56"|"2012-03-14 00:00:00"
"3022"|"21731"|"2014-11-26"|"Low"|"26"|"1580.57"|"0.08"|"Regular Air"|"-750.82"|"60.98"|"49.0"|"Liz MacKendrick"|"59.0"|"Mechanicsville"|"23111"|"Virginia"|"South"|"Corporate"|"Office Supplies"|"Appliances"|"Euro Pro Shark Stick Mini Vacuum"|"Large Box"|"0.59"|"11/26/14"
"4284"|"30532"|"2014-11-26"|"High"|"28"|"431.37"|"0.03"|"Regular Air"|"-28.67"|"15.22"|"9.73"|"Victoria Wilson"|"59.0"|"Wausau"|"54401"|"Wisconsin"|"Central"|"Home Office"|"Office Supplies"|"Binders and Binder Accessories"|"GBC Twin Loop Wire Binding Elements, 9/16\" Spine, Black"|"Small Box"|"0.36"|"11/27/14"
"4285"|"30532"|"2014-11-26"|"High"|"23"|"262.31"|"0.04"|"Express Air"|"27.55"|"11.09"|"5.25"|"Victoria Wilson"|"59.0"|"Wausau"|"54401"|"Wisconsin"|"Central"|"Home Office"|"Office Supplies"|"Envelopes"|"#10 Self-Seal White Envelopes"|"Small Box"|"0.36"|"11/27/14"
"4286"|"30532"|"2014-11-26"|"High"|"45"|"514.03"|"0.05"|"Regular Air"|"82.19"|"11.34"|"5.01"|"Victoria Wilson"|"59.0"|"Wausau"|"54401"|"Wisconsin"|"Central"|"Home Office"|"Office Supplies"|"Paper"|"Xerox 188"|"Small Box"|"0.36"|"11/28/14"
"4287"|"30532"|"2014-11-26"|"High"|"9"|"1696.7"|"0.04"|"Delivery Truck"|"-82.81"|"180.98"|"23.58"|"Victoria Wilson"|"59.0"|"Wauwatosa"|"53213"|"Wisconsin"|"Central"|"Home Office"|"Furniture"|"Bookcases"|"O'Sullivan Manor Hill 2-Door Library in Brianna Oak"|"Jumbo Box"|"0.74"|"11/28/14"
"7961"|"56900"|"2014-11-26"|"Not Specified"|"16"|"54.32"|"0.09"|"Regular Air"|"16.11"|"3.41"|"0.7"|"Bradley Talbott"|"59.0"|"North Andover"|"1845"|"MA"|"East"|"Small Business"|"Office Supplies"|"Rubber Bands"|"Advantus SlideClip Paper Clips"|"Wrap Bag"|"0.37"|"11/28/14"
"7223"|"51553"|"2014-11-27"|"Not Specified"|"3"|"21366.51"|"0.0"|"Regular Air"|"-11984.4"|"6783.02"|"24.49"|"Adrian Barton"|"59.0"|"Gresham"|"97030"|"Oregon"|"West"|"Small Business"|"Technology"|"Office Machines"|"Polycom ViewStation ISDN Videoconferencing Unit"|"Large Box"|"0.39"|"11/28/14"
"7224"|"51553"|"2014-11-27"|"Not Specified"|"34"|"320.04"|"0.02"|"Express Air"|"32.47"|"9.27"|"4.39"|"Adrian Barton"|"59.0"|"Hillsboro"|"97123"|"Oregon"|"West"|"Small Business"|"Office Supplies"|"Paper"|"Wirebound Message Books, Four 2 3/4\" x 5\" Forms per Page, 600 Sets per Book"|"Wrap Bag"|"0.38"|"11/29/14"
"7225"|"51553"|"2014-11-27"|"Not Specified"|"12"|"88.57"|"0.03"|"Regular Air"|"-28.25"|"6.68"|"6.15"|"Adrian Barton"|"59.0"|"Hillsboro"|"97123"|"Oregon"|"West"|"Small Business"|"Office Supplies"|"Paper"|"Xerox 1968"|"Small Box"|"0.37"|"11/29/14"
"7226"|"51553"|"2014-11-27"|"Not Specified"|"13"|"73.97"|"0.1"|"Regular Air"|"-38.35"|"5.78"|"5.67"|"Adrian Barton"|"59.0"|"Keizer"|"97303"|"Oregon"|"West"|"Small Business"|"Office Supplies"|"Paper"|"Xerox 1978"|"Small Box"|"0.36"|"11/30/14"
"7305"|"52071"|"2014-11-27"|"Not Specified"|"14"|"136.85"|"0.01"|"Regular Air"|"-4.43"|"8.85"|"5.6"|"Annie Thurman"|"59.0"|"Overland"|"63114"|"MO"|"Central"|"Consumer"|"Office Supplies"|"Binders and Binder Accessories"|"GBC Standard Plastic Binding Systems Combs"|"Small Box"|"0.36"|"11/29/14"
"7306"|"52071"|"2014-11-27"|"Not Specified"|"1"|"12.74"|"0.05"|"Regular Air"|"-11.39"|"7.96"|"4.95"|"Annie Thurman"|"59.0"|"Overland"|"63114"|"MO"|"Central"|"Consumer"|"Furniture"|"Office Furnishings"|"Staples Plastic Wall Frames"|"Small Box"|"0.41"|"11/29/14"
"3700"|"26437"|"2014-11-28"|"Critical"|"4"|"52.43"|"0.03"|"Express Air"|"-12.98"|"9.65"|"6.22"|"Sara Luxemburg"|"59.0"|"El Dorado Hills"|"95630"|"California"|"West"|"Corporate"|"Furniture"|"Office Furnishings"|"Eldon Expressions Desk Accessory, Wood Pencil Holder, Oak"|"Small Box"|"0.55"|"11/29/14"
"3701"|"26437"|"2014-11-28"|"Critical"|"48"|"254.51"|"0.08"|"Regular Air"|"49.05"|"5.58"|"0.7"|"Sara Luxemburg"|"59.0"|"El Dorado Hills"|"95630"|"California"|"West"|"Corporate"|"Office Supplies"|"Pens & Art Supplies"|"Newell 314"|"Wrap Bag"|"0.6"|"11/30/14"
"4417"|"31520"|"2014-11-28"|"High"|"23"|"138.71"|"0.09"|"Regular Air"|"-33.16"|"5.89"|"5.57"|"Rob Beeghly"|"59.0"|"Metairie"|"70003"|"Louisiana"|"South"|"Consumer"|"Furniture"|"Office Furnishings"|"Eldon Wave Desk Accessories"|"Small Box"|"0.41"|"11/29/14"
"7266"|"51842"|"2014-11-28"|"Low"|"1"|"54.22"|"0.02"|"Regular Air"|"-19.09"|"48.91"|"5.81"|"Tamara Manning"|"59.0"|"Rexburg"|"83440"|"Idaho"|"West"|"Corporate"|"Office Supplies"|"Paper"|"Xerox 1891"|"Small Box"|"0.38"|"2012-03-14 00:00:00"
